koi_disposition,koi_period,koi_duration,koi_depth,koi_impact,koi_model_snr,koi_ror,koi_prad,st_teff,st_logg,st_met,st_mass,st_radius,st_dens
0.0,13.54208867,4.9406,28869.0,0.985,137.6,0.263217,26.65,5496.0,4.405,-0.22,0.798,0.927,1.41
0.0,7.549303633,2.3665,10222.9,1.253,177.0,0.387116,34.45,5377.0,4.581,0.07,0.9262,0.814,2.4125
0.0,0.77544539,1.8764,6791.4,1.272,205.1,0.376097,35.53,5861.0,4.546,-0.2,0.958,0.867,2.0785
0.0,308.255238,11.959,637.1,0.018,13.8,0.022287,18.98,4852.0,2.896,0.04,1.742,7.797,0.005175
0.0,3.46724809,11.01,1317.3,0.953,107.0,0.042435,2.52,4969.0,4.713,-1.6,0.556,0.543,4.88
0.0,7.4413445,2.8754,2234.0,1.286,66.4,0.336713,43.5,6540.0,4.321,-0.38,1.0617,1.188,0.8976999999999999
0.0,4.618309224,3.6752,1191.0,1.247,68.5,0.285711,25.43,5432.0,4.573,-0.04,0.9105,0.815,2.3655
0.0,0.677761275,3.7085,877.9,1.205,120.8,0.237792,22.15,5693.0,4.553,-0.1,0.95,0.853,2.1445
0.0,2.845739012,11.9327,24391.8,1.213,488.6,0.426372,44.7,5982.0,4.493,-0.04,1.047,0.96,1.667
0.0,175.358905,5.34,215.0,0.034,9.1,0.013125,2.9,5109.0,3.757,-0.38,0.85,2.02,0.1451
0.0,12.42618005,28.1949,1522.8,0.935,113.1,0.046627,3.48,4622.0,4.619,-0.06,0.707,0.684,3.0725
0.0,2.189090653,5.2094,1027.1,1.238,78.3,0.274077,23.25,5396.0,4.599,-0.2,0.865,0.766,2.653
1.0,5.33905606,1.6415,755.5,0.02,28.9,0.024662,1.9,5057.0,4.573,-0.44,0.676,0.704,2.732
0.0,1.99492332,5.898,77.7,0.772,11.1,0.008828,0.94,5957.0,4.498,0.07,1.083,0.971,1.665
1.0,23.2218115,2.744,210.4,0.913,16.9,0.016108,2.42,5808.0,4.185,0.14,1.054,1.374,0.5727
0.0,3.351573993,2.8758,54546.0,0.011,192.4,0.21411,24.15,5984.0,4.408,-0.12,0.995,1.033,1.271
0.0,8.097050622,5.6736,65620.0,0.592,404.9,0.245958,24.01,5753.0,4.423,-0.56,0.771,0.894,1.519
0.0,2.119107262,7.5384,124646.0,0.933,347.3,0.496971,77.23,6381.0,4.155,-0.36,1.055,1.423,0.5158
0.0,0.887691177,1.644,37.3,0.419,20.8,0.00564,1.53,5500.0,3.82,0.16,1.3045,2.27,0.13735
1.0,142.545,8.75,905.4,0.015,13.7,0.02727,2.52,5642.0,4.542,-0.14,0.9119,0.846,2.1405000000000003
1.0,240.7990472,16.666,5022.9,0.647,170.1,0.068165,10.31,5911.0,4.517,-0.2,0.9719,0.915,1.2756500000000002
0.0,0.888584158,2.25012,412710.0,0.453,691.2,0.649611,43.7,4324.0,4.639,-0.28,0.604,0.616,3.634
0.0,0.865959015,1.9058,291274.0,3.068,620.8,2.821403,144.5,4561.0,4.788,-1.84,0.492,0.469,6.723
0.0,0.594276199,2.0188,220745.0,4.038,285.2,3.665677,266.99,4756.0,4.603,-0.36,0.65,0.667,3.09
0.0,1.527491117,7.9136,33546.0,1.164,298.6,0.428584,27.85,4273.0,4.652,-0.36,0.581,0.595,3.876
0.0,0.566814046,4.049,42.1,0.633,23.8,0.006227,0.56,5724.0,4.53,-0.38,0.845,0.827,2.106
0.0,0.61496383,1.93053,358049.0,0.506,806.5,0.618606,44.79,4509.0,4.612,-0.16,0.656,0.663,3.169
0.0,161.253747,25.322,2598.4,0.912,54.7,0.056819,4.98,5565.0,4.574,-0.2,0.8795,0.803,2.396
0.0,2.974163938,1.7423,90282.0,0.736,88.6,0.318122,34.74,5780.0,4.438,0.0,0.972,1.0,1.4355
0.0,15.84131693,1.8156,2617.7,1.247,38.2,0.311548,670.04,4993.0,2.399,0.07,3.546,19.695,0.0006537
1.0,9.2075634,3.365,1243.1,0.898,43.4,0.038689,5.5,5678.0,4.215,0.2,1.015,1.303,0.6468
1.0,2.5903958,2.088,330.9,0.725,18.3,0.017944,2.55,5678.0,4.215,0.2,1.015,1.303,0.6468
1.0,5.3235335,2.714,342.4,0.804,14.6,0.018891,2.69,5678.0,4.215,0.2,1.015,1.303,0.6468
0.0,0.831741499,2.297,1231.1,1.298,110.9,0.334314,41.62,6343.0,4.408,0.07,1.217,1.14,1.152
0.0,4.44737112,19.45,224.4,0.978,93.0,0.019271,2.06,5472.0,4.382,-0.04,0.846,0.981,1.263
0.0,12.893018017,3.30029,16032.8,1.241,453.0,0.406644,62.52,6387.0,4.178,-0.26,1.086,1.408,0.5485
0.0,4.532416322,3.2864,34953.0,1.183,175.6,0.445018,62.25,6286.0,4.283,-0.04,1.123,1.277,0.7999
0.0,2.26631937,3.16,421.1,0.537,23.0,0.021076,2.39,6286.0,4.283,-0.04,1.123,1.277,0.7999
0.0,1.160153553,2.16452,12302.5,1.258,552.8,0.400707,60.47,6200.0,4.161,-0.32,1.009,1.382,0.5382
0.0,4.032760214,2.7194,10803.4,1.224,150.9,0.367551,378.61,4969.0,2.899,0.21,2.572,9.433,0.004316
0.0,3.723552982,3.5632,40143.0,0.629,145.7,0.193728,18.83,6063.0,4.51,-0.42,0.934,0.89,1.866
0.0,2.21396079,3.452,119.4,0.143,9.6,0.009681,0.87,4922.0,4.505,0.2,0.79,0.823,1.996
0.0,11.35501209,14.557,19675.0,0.473,221.4,0.129228,8.0,4594.0,4.679,-0.84,0.56,0.567,4.322
0.0,1.195515251,5.0834,8054.4,1.281,309.1,0.391084,49.33,6040.0,4.271,-0.4,0.909,1.155,0.8308
0.0,5.80184753,3.9551,22143.0,0.478,118.1,0.139233,14.0,5687.0,4.426,-0.32,0.826,0.921,1.49
0.0,2.38404983,3.2849,312732.0,0.611,195.3,0.605641,66.14,5780.0,4.438,0.0,0.972,1.0,1.4355
0.0,5.24078259,5.238,592.6,1.223,58.1,0.246927,24.73,6192.0,4.503,-0.42,0.976,0.917,1.785
0.0,5.26641416,2.4404,223.8,0.774,37.8,0.014989,2.62,6338.0,4.309,-0.18,1.1,1.228,0.63045
1.0,1.847892736,1.8904,323.3,0.036,53.3,0.016387,1.51,5763.0,4.554,-0.2,0.94,0.853,2.1765
0.0,0.604358764,1.0423,38731.0,1.197,236.8,0.499189,23.28,3569.0,4.808,0.0,0.4465,0.44,7.7265
0.0,11.3775281,12.918,1651.3,1.415,38.2,0.453807,82.26,6943.0,4.162,0.04,1.459,1.66,0.449
0.0,0.7981968,2.22035,257616.0,0.67,453.9,0.571257,62.38,5780.0,4.438,0.0,0.972,1.0,1.4355
0.0,0.695954898,1.469,318.1,0.103,8.5,0.016553,2.58,6731.0,4.251,-0.12,1.297,1.405,0.6451
0.0,0.948951607,4.3809,458463.0,0.959,437.1,1.055912,115.31,5780.0,4.438,0.0,0.972,1.0,1.4355
0.0,19.37070781,2.2466,653.2,1.2,38.4,0.229288,108.54,5301.0,3.311,-0.12,1.838,5.037,0.02584
0.0,14.46993942,7.455,1235.3,1.027,41.9,0.086932,85.84,4735.0,2.715,0.0,1.549,9.043,0.00295
0.0,1.278555003,1.4247,1478.0,0.979,93.8,0.057422,5.19,5636.0,4.557,-0.18,0.9004000000000001,0.827,2.2670000000000003
1.0,1.226223959,2.1689,56.1,0.005,18.9,0.006849,1.0,6074.0,4.471,-0.2,0.98945,0.991,1.0364
0.0,2.244600029,1.9204,8611.0,1.185,42.6,0.313653,27.47,5256.0,4.502,-0.26,0.745,0.802,2.036
0.0,181.8521773,5.7725,27559.0,1.189,293.8,0.419687,46.38,6063.0,4.476,0.07,1.117,1.012,1.519
0.0,223.1127475,8.9683,11538.8,1.266,224.5,0.40175,46.33,6211.0,4.389,-0.28,0.993,1.056,1.187
0.0,15.64064161,6.4524,273309.0,0.522,206.3,0.51438,77.18,6475.0,4.278,0.14,1.31375,1.374,0.6912
1.0,6.8873113,2.214,85.3,0.489,8.1,0.00857,0.72,5208.0,4.563,-0.14,0.796,0.772,2.432
0.0,1.103978,0.74,421.1,0.537,23.0,0.021076,2.39,3606.0,4.828,-0.12,0.4313,0.419,8.282
0.0,43.8496474,2.217,452.3,0.02,8.3,0.01893,21.42,4893.0,2.644,-0.3,1.725,10.363,0.002183
0.0,0.752158047,2.42733,37878.8,1.157,510.0,0.439788,106.66,5770.0,3.844,0.04,1.255,2.221,0.1613
0.0,3.796488133,11.0659,3007.6,1.306,193.4,0.367269,40.83,6137.0,4.46,-0.06,1.086,1.018,1.452
0.0,1.233076007,12.506,1392.4,1.312,129.3,0.351801,31.39,5602.0,4.571,-0.16,0.9106,0.817,2.3125
0.0,21.5135234,77.983,1583.8,2.441,171.5,1.475099,534.47,5081.0,3.275,-0.14,1.424,4.545,0.03477
0.0,19.4444573,5.509,182.3,0.634,7.1,0.012987,1.53,6225.0,4.45,-0.06,1.1115,1.031,1.332
0.0,1.1910489,1.3738,1391.1,1.257,46.1,0.300822,22.76,5089.0,4.58,-0.52,0.666,0.693,2.818
0.0,0.546248198,2.1081,114528.0,0.946,263.1,0.496587,54.23,5780.0,4.438,0.0,0.972,1.0,1.4355
0.0,1.811966339,3.792,408.1,1.24,36.3,0.260358,95.19,5904.0,3.602,0.2,1.635,3.348,0.06134
0.0,66.1539783,5.896,6951.0,0.873,57.7,0.088866,9.69,6077.0,4.471,-0.04,1.077,0.999,1.519
0.0,158.3226379,2.1881,4863.0,1.323,34.5,0.406775,25.41,4340.0,4.67,-0.58,0.557,0.572,4.203
1.0,3.93276627,2.9403,234.9,0.37,30.7,0.014124,1.5,5688.0,4.415,-0.12,0.895,0.971,1.377
1.0,198.680859,8.282,645.4,0.746,16.6,0.025242,2.79,5387.0,4.427,-0.14,0.8197,0.906,1.4375
0.0,1.592634161,8.9488,155156.0,0.877,1207.6,0.519012,100.2,6572.0,4.059,-0.22,1.2702,1.722,0.33655
0.0,3.31577795,4.2349,94567.0,0.633,124.6,0.299531,27.77,5528.0,4.516,-0.14,0.864,0.849,1.985
0.0,2.990252395,7.8462,216437.0,1.117,541.7,0.822802,89.85,5780.0,4.438,0.0,0.972,1.0,1.4355
0.0,2.08043378,7.708,6861.2,5.106,289.1,4.177551,510.48,6372.0,4.396,-0.14,1.11055,1.126,1.0699
0.0,4.944046127,4.50334,112503.0,0.964,537.2,0.49712,54.29,5780.0,4.438,0.0,0.972,1.0,1.4355
0.0,4.464565251,4.0221,74112.0,1.046,286.4,0.463874,43.21,5743.0,4.553,-0.14,0.9471,0.853,2.1465
0.0,1.523298835,5.9083,195071.0,0.41,174.4,0.411842,38.95,5311.0,4.469,-0.08,0.804,0.866,1.745
0.0,3.539631353,1.5372,1229.7,1.091,163.5,0.137045,39.34,7021.0,4.11,-0.46,1.3495,1.631,0.2593
0.0,6.195861785,2.6078,3509.8,3.38,83.5,2.43178,215.89,5601.0,4.573,-0.18,0.9001,0.814,2.338
0.0,0.566805514,4.367,85.3,0.027,25.1,0.008194,0.82,5115.0,4.439,0.28,0.842,0.917,1.538
0.0,27.961084,3.8741,6268.2,1.02,106.0,0.144652,21.5,6770.0,4.249,-0.36,1.204,1.361,0.6736
0.0,186.5168116,3.1968,5752.4,0.972,126.9,0.114852,37.5,5018.0,3.639,0.28,1.421,2.99,0.07485
0.0,197.1455327,2.1145,5664.0,1.251,56.8,0.341513,72.16,7214.0,4.093,0.24,1.69,1.935,0.3285
0.0,0.532087933,3.45028,510366.0,0.279,1069.5,0.685266,74.83,5780.0,4.438,0.0,0.972,1.0,1.4355
0.0,3.204222652,2.7952,898.4,1.258,45.5,0.291035,23.55,5139.0,4.609,-0.14,0.82455,0.741,2.851
0.0,0.687898282,3.96401,293505.0,0.337,1571.6,0.509016,55.58,5780.0,4.438,0.0,0.972,1.0,1.4355
0.0,2.178154774,3.5302,662.6,1.223,89.2,0.250308,19.46,5515.0,4.624,-0.54,0.78155,0.712,3.0525
0.0,0.99466172,1.576,1370.5,1.244,21.5,0.285559,31.84,5750.0,4.332,-0.38,0.816,1.021,1.08
0.0,359.00688,32.16,2015.8,1.263,35.3,0.313721,28.57,5715.0,4.526,-0.3,0.8692,0.849,2.0565
1.0,1.138548215,2.1482,66.2,0.545,31.5,0.007741,1.45,6522.0,4.087,-0.5,1.07,1.713,0.35985
0.0,121.0598037,3.112,1563.0,1.2,16.6,0.253653,1680.99,3942.0,1.101,-0.18,1.696,60.688,1.069e-05
0.0,0.721335207,1.509,31.8,0.103,12.0,0.005213,0.54,6328.0,4.489,-0.44,1.012,0.948,1.671
0.0,3.28274272,8.9,292.8,0.967,68.2,0.020689,1.85,5741.0,4.533,-0.42,0.837,0.82,2.14
0.0,1.231361934,5.433,471.0,0.972,94.7,0.026429,2.93,6095.0,4.378,-0.48,0.9,1.016,1.207
1.0,89.7224125,10.963,263.7,0.742,25.6,0.016065,2.21,6429.0,4.241,-0.46,1.011,1.262,0.7077
1.0,7.12766417,2.491,229.2,0.125,16.0,0.013519,1.21,5256.0,4.555,-0.2,0.8278,0.793,2.493
0.0,2.080431782,7.4997,894203.0,0.771,1585.2,1.496806,345.7,8344.0,4.04,-0.26,1.79,2.115,0.2666
0.0,1.157804607,4.66082,605713.0,0.26,1837.9,0.759009,118.11,6502.0,4.224,-0.12,1.2241499999999998,1.407,0.6073500000000001
0.0,19.979098,10.5638,38418.0,0.576,449.1,0.186854,22.98,5907.0,4.296,-0.26,0.915,1.126,0.9016
0.0,1.433262401,6.2205,428557.0,0.382,599.8,0.637923,136.47,7311.0,4.013,-0.4,1.442,1.959,0.2701
0.0,23.8706941,3.4812,6386.3,1.293,114.8,0.389546,49.6,6022.0,4.308,-0.1,1.007,1.166,0.894
0.0,0.566769068,3.011,40.0,0.773,14.9,0.006355,1.06,5496.0,3.998,-0.32,0.853,1.533,0.3338
0.0,6.2820426,7.941,1413.0,0.989,103.3,0.057292,23.76,6628.0,4.109,-0.32,1.444,1.684,0.230115
0.0,0.97430309,2.1088,34976.0,1.169,224.0,0.438332,37.62,5688.0,4.583,-0.349,0.86755,0.786,2.452
0.0,119.686505,29.33,842.7,1.221,27.1,0.25255,23.0,5715.0,4.526,-0.3,0.8692,0.849,2.0565
0.0,53.556625,16.18,3963.0,0.879,22.1,0.066604,26.31,7643.0,3.639,0.0,2.082,3.618,0.06191
1.0,1.210693626,1.434,159.1,0.597,41.6,0.01198,0.99,5014.0,4.559,-0.1,0.756,0.756,2.461
1.0,1.090011003,1.5,174.8,0.531,12.6,0.012356,1.04,5081.0,4.596,0.12,0.86025,0.77,2.581
1.0,34.2115022,4.947,273.8,0.034,20.7,0.014665,1.15,4955.0,4.61,-0.1,0.775,0.721,2.914
0.0,7.061149921,3.33515,131257.0,0.912,631.5,0.501653,43.71,5580.0,4.563,-0.28,0.851,0.8,2.35
0.0,2.682767439,4.58143,394412.0,0.509,508.4,0.647193,70.67,5780.0,4.438,0.0,0.972,1.0,1.4355
0.0,3.711012492,3.3394,7559.8,1.272,257.4,0.379062,46.24,6141.0,4.365,-0.06,1.051,1.117,1.062
0.0,1.780982447,3.4297,357695.0,0.002,324.0,0.55359,60.45,5780.0,4.438,0.0,0.972,1.0,1.4355
0.0,1.815632406,3.35773,61573.6,1.04,1413.9,0.413671,108.78,9954.0,4.07,0.07,2.485,2.408,0.2506
0.0,205.5833309,6.0353,24872.0,1.215,216.1,0.427207,42.69,6328.0,4.516,-0.5,1.0,0.915,1.839
0.0,4.309067482,2.21,23647.0,1.993,82.0,1.176969,101.41,4897.0,4.526,0.08,0.761,0.789,2.185
0.0,36.4721523,2.673,52.6,0.738,7.7,0.007177,0.7,5853.0,4.529,-0.1,0.99,0.895,1.941
0.0,111.0396205,25.751,9356.2,0.851,201.9,0.101402,8.6,5470.0,4.509,-0.58,0.71,0.777,2.135
0.0,3.187087241,7.2897,129093.0,0.665,197.0,0.359353,928.96,4599.0,2.137,0.07,2.799,23.673,0.0002972
0.0,1.023470248,2.3804,129526.0,1.409,262.2,0.919362,100.39,5780.0,4.438,0.0,0.972,1.0,1.4355
0.0,0.875267982,1.6038,11701.0,1.258,44.9,0.399678,39.19,5821.0,4.402,-0.74,0.742,0.898,1.445
0.0,5.55260695,4.1178,727.6,1.174,60.7,0.209409,2674.69,3306.0,0.273,0.02,1.02035,123.724,8.4935e-07
0.0,2.347479696,26.25,81996.0,1.051,261.1,0.486841,60.5,5891.0,4.305,-0.14,0.953,1.138,0.9117
0.0,1.13353095,3.17,18.5,0.117,11.1,0.003967,0.49,6318.0,4.31,-0.18,1.05335,1.196,0.95905
0.0,0.890745373,1.9215,120034.0,0.599,239.6,0.338117,36.92,5780.0,4.438,0.0,0.972,1.0,1.4355
1.0,440.7843755,21.693,2579.0,0.424,181.0,0.047554,7.23,6340.0,4.163,-0.38,1.031,1.393,0.5376
0.0,2.723858181,1.4313,5497.0,0.913,23.8,0.089031,7.13,4411.0,4.573,0.4,0.728,0.73,2.6185
0.0,0.635441862,1.9827,147609.0,0.872,317.1,0.515605,56.3,5780.0,4.438,0.0,0.972,1.0,1.4355
0.0,3.255189932,2.7117,119.2,0.447,38.3,0.010158,1.39,6197.0,4.354,-0.2,0.99035,1.148,0.8818999999999999
0.0,2.531140101,20.399,11786.5,1.249,304.2,0.392165,32.12,5325.0,4.607,-0.2,0.84,0.75,2.758
1.0,0.938750221,1.3568,280.7,0.013,47.4,0.01514,1.46,5774.0,4.527,0.02,0.99145,0.886,1.8875
0.0,2.992704682,1.2585,361.1,0.647,39.9,0.018393,7.86,5908.0,3.497,0.12,1.755,3.915,0.04119
0.0,6.12810722,2.824,2336.0,1.159,17.5,0.217095,39.52,7239.0,4.125,-0.18,1.46385,1.76,0.4019
0.0,2.115511511,8.5116,25805.0,1.278,153.3,0.500992,36.16,4188.0,4.615,0.18,0.656,0.661,3.202
0.0,2.446736567,5.0201,415859.0,0.477,1037.3,0.654961,71.52,5780.0,4.438,0.0,0.972,1.0,1.4355
0.0,21.3779536,24.872,255244.0,0.0,101.9,0.455185,173.18,5780.0,4.438,0.0,0.883,1.0,0.02941
0.0,4.350460215,2.5276,50424.0,4.203,247.2,3.447527,533.08,6585.0,4.208,-0.3,1.185,1.416,0.5881
0.0,22.77194512,10.1995,30246.0,1.263,208.6,0.500445,251.93,5073.0,3.02,-0.76,0.812,4.61,0.01167
1.0,67.844689,11.757,211.2,0.368,18.9,0.013389,2.65,5878.0,4.005,0.24,1.212,1.812,0.287
1.0,27.3214242,4.836,279.6,0.983,14.9,0.022773,3.61,6069.0,4.471,-0.06,1.037,0.998,0.998
0.0,9.84883968,5.7425,22012.0,1.25,236.6,0.443343,63.42,6907.0,4.281,-0.446,1.172,1.31,0.7635000000000001
0.0,10.23335969,7.55,421.1,0.537,23.0,0.021076,2.39,7023.0,4.122,-0.5,1.27105,1.619,0.40515
0.0,227.6625222,5.5072,13894.8,1.25,227.5,0.402352,44.24,6124.0,4.414,-0.34,0.959,1.007,1.322
0.0,1.06100873,2.6715,6367.1,0.882,174.9,0.088429,9.14,5080.0,4.417,0.44,0.855,0.947,1.418
0.0,0.623393802,1.40392,30192.2,1.137,867.8,0.404339,28.21,4330.0,4.628,-0.14,0.632,0.639,3.416
1.0,0.65355361,1.63,4595.9,1.226,217.4,0.318427,22.95,4550.0,4.622,-0.18,0.666,0.66,3.257
1.0,2.3702932,1.666,224.8,0.003,7.0,0.013622,1.29,5668.0,4.545,-0.02,0.963,0.868,2.073
0.0,0.566793534,4.714,92.4,0.06,40.4,0.008135,122.64,3420.0,0.269,-0.18,1.291,138.056,6.908e-07
0.0,1.873380717,10.1083,538716.0,0.27,1513.7,0.702166,89.79,5992.0,4.283,-0.22,0.96,1.171,0.8418
0.0,1.87337894,9.1328,5444.0,0.883,223.1,0.081812,51.11,4897.0,2.769,-0.12,1.4235,9.407,0.0051755
0.0,7.50023955,2.916,273.2,1.194,29.0,0.209878,21.06,5849.0,4.517,-0.02,1.014,0.919,1.839
0.0,23.6270348,11.481,8433.0,1.096,78.4,0.231978,21.71,5305.0,4.477,-0.08,0.805,0.857,1.799
0.0,0.716709897,0.7466,932.5,1.182,47.6,0.222864,66.73,5173.0,3.471,-0.72,0.811,2.742,0.05543
0.0,2.248063246,5.1297,631.7,1.225,87.9,0.250172,30.38,6308.0,4.409,-0.08,1.1235,1.112,1.0924999999999998
0.0,63.3278636,47.0744,11515.0,0.003,619.6,0.095439,54.17,5143.0,2.777,-0.38,1.41095,9.294,0.0063575
1.0,219.3215562,12.4124,3628.7,0.244,93.8,0.055313,6.11,6063.0,4.476,0.07,1.117,1.012,1.519
0.0,245.4382021,14.502,11311.6,1.001,844.7,0.177328,19.17,5637.0,4.383,-0.14,0.866,0.99,1.256
0.0,178.4129899,2.9298,37510.0,0.936,535.1,0.265158,33.24,6078.0,4.346,0.0,1.064,1.148,0.9898
0.0,178.44973004,12.86,421.1,0.537,23.0,0.021076,2.39,6078.0,4.346,0.0,1.064,1.148,0.9898
0.0,2.192004364,3.075,99583.0,1.003,298.7,0.500675,37.56,5306.0,4.642,-0.48,0.7575000000000001,0.698,3.221
0.0,3.900109346,3.9037,126194.0,0.733,448.0,0.381514,40.37,5791.0,4.424,-0.18,0.91,0.969,1.407
0.0,1.471060209,4.3708,148439.0,0.895,563.0,0.519524,165.15,8749.0,3.806,-0.28,1.979,2.911,0.113
0.0,0.73553763,2.0,421.1,0.537,23.0,0.021076,2.39,8749.0,3.806,-0.28,1.979,2.911,0.113
0.0,213.3990406,6.5043,13929.5,0.981,370.9,0.176124,35.2,6953.0,4.22,-0.2,1.3887,1.505,0.4654
0.0,6.40802979,2.9288,7784.1,1.287,108.2,0.394488,51.44,6261.0,4.293,-0.26,1.017,1.194,0.8424
0.0,0.962835804,4.9844,14328.4,0.836,209.2,0.130081,458.02,3982.0,1.464,0.07,1.104,32.244,4.638e-05
0.0,4.639602084,3.4636,25079.0,0.634,131.0,0.153067,19.96,6078.0,4.223,-0.56,0.868,1.194,0.7184
0.0,2.991885335,7.4319,1356.9,0.95,160.2,0.042959,3.94,5750.0,4.464,-0.68,0.747,0.839,1.783
0.0,1.327471395,5.2334,5673.8,0.897,218.7,0.083455,7.08,5232.0,4.519,-0.32,0.727,0.777,2.186
0.0,0.566792595,2.637,19.9,0.068,9.4,0.004114,0.5,6279.0,4.445,-0.44,0.976,1.057,1.36895
0.0,1.247156944,2.6779,134761.0,25.224,92.4,24.662711,26042.9,4770.0,2.605,-0.24,1.373,9.67,0.002139
0.0,2.119100054,8.2163,1651.1,1.247,195.7,0.291718,34.34,6281.0,4.426,-0.1,1.10375,1.078,1.1955
0.0,1.466535757,0.8222,1346.4,0.824,86.1,0.038383,4.28,5888.0,4.387,-0.22,0.924,1.02,1.227
0.0,8.870415578,1.2864,873.1,1.206,43.8,0.238656,39.46,6022.0,4.027,-0.62,0.888,1.514,0.3606
0.0,1.49131759,4.721,25.8,0.467,10.3,0.004751,1.26,6014.0,3.782,-0.12,1.303,2.429,0.128
1.0,19.57783279,1.9857,432.6,0.694,37.2,0.020303,1.96,5620.0,4.533,0.06,0.971,0.884,1.98
0.0,3.04476607,9.568,272.6,1.159,67.0,0.175754,15.7,5630.0,4.568,-0.18,0.906,0.821,2.317
1.0,70.9672087,6.9623,784.7,0.545,69.3,0.026365,2.84,5900.0,4.379,-0.2,0.954,1.002,1.373
0.0,4.45543346,5.116,245681.0,0.469,508.6,0.473378,51.69,5780.0,4.438,0.0,0.972,1.0,1.4355
0.0,14.323889947,4.83729,69071.6,1.073,834.3,0.469972,45.93,5853.0,4.529,-0.1,0.99,0.895,1.941
0.0,20.427232317,3.46429,121813.0,5.499,526.6,4.912193,601.32,6167.0,4.354,-0.12,1.032,1.121,1.032
1.0,105.6552651,9.39,1366.9,0.371,42.3,0.033986,4.22,6057.0,4.495,-0.14,1.02285,0.955,1.3267
0.0,4.029803201,4.4301,191073.0,0.17,352.3,0.404176,47.58,6024.0,4.39,-0.06,1.0295,1.078,1.166
0.0,1.303858554,4.36797,126636.0,0.928,904.0,0.499714,73.29,6282.0,4.207,-0.24,1.057,1.343,0.6145
1.0,3.18899015,2.722,66.2,0.526,18.4,0.007617,0.98,5714.0,4.345,0.34,1.071,1.153,0.95645
0.0,1.570518376,3.2035,2213.2,1.295,76.7,0.349222,450.76,5113.0,2.462,-0.2,2.8026,15.458,0.0017959
0.0,115.9943364,2.4136,37571.0,0.028,102.4,0.170135,13.66,4530.0,4.566,0.22,0.725,0.735,2.574
0.0,0.623441636,1.46001,19340.5,1.2127,164.7,0.408688,29.19,5319.0,4.612,-0.96,0.638,0.654,3.218
0.0,14.5417471,5.6067,1088.6,1.214,71.2,0.252447,163.25,5036.0,3.042,-0.31,1.46,5.922,0.009562
0.0,2.81753381,2.1551,3836.0,1.373,39.3,0.441301,52.91,6313.0,4.325,-0.58,0.929,1.098,0.988
1.0,0.762132307,1.22,63.7,0.399,11.5,0.007382,0.75,5597.0,4.561,-0.14,0.9446,0.827,1.9785
0.0,56.6993107,7.0706,5824.7,1.264,76.3,0.364464,539.16,4831.0,2.488,0.02,2.4219,15.637,0.0010999999999999
0.0,161.252247,23.467,2185.9,0.892,84.1,0.050688,4.49,5555.0,4.502,-0.46,0.762,0.811,2.011
0.0,0.867719291,6.323,2651.8,1.27,157.1,0.327751,37.79,6220.0,4.398,-0.22,1.013,1.056,1.21
0.0,0.84112187,2.0431,75070.0,1.0871,89.7,0.509595,39.34,5048.0,4.571,-0.42,0.679,0.707,2.71
0.0,0.828326025,1.42721,10718.0,1.3292,164.5,0.465053,49.67,5400.0,4.382,0.02,0.842,0.978,1.266
0.0,1.219324537,4.7501,379055.0,0.489,241.0,0.618896,60.62,5455.0,4.458,-0.08,0.844,0.897,1.647
0.0,2.401751509,2.0835,25044.0,5.25,83.1,4.418495,268.75,4577.0,4.688,-0.9,0.552,0.557,4.489
0.0,36.97709537,5.2063,217145.0,0.75,204.9,0.546343,59.66,5780.0,4.438,0.0,0.972,1.0,1.4355
0.0,16.371883638,3.44467,65927.0,1.066,639.8,0.457732,70.73,5642.0,4.114,-0.02,0.95,1.415,0.4718
0.0,2.617284592,9.5545,231450.0,0.743,1215.2,0.562361,162.67,5510.0,3.641,-0.56,1.119,2.649,0.08485
0.0,10.14873521,5.603,116125.0,0.965,250.9,0.502467,71.11,6366.0,4.239,-0.26,1.059,1.296,0.6845
0.0,2.897436854,3.2833,289807.0,0.642,274.2,0.592374,64.69,5780.0,4.438,0.0,0.972,1.0,1.4355
1.0,5.546083089,2.717,2211.0,0.902,56.4,0.050506,22.27,7358.0,3.538,-0.08,2.054,4.037,0.04396
0.0,6.87366398,7.0845,9766.9,0.958,143.2,0.136634,12.01,5662.0,4.575,-0.26,0.8935,0.805,2.393
0.0,6.87366412,4.85,421.1,0.537,23.0,0.021076,2.39,5662.0,4.575,-0.26,0.8935,0.805,2.393
0.0,0.668483494,2.4129,722770.0,0.773,334.3,1.270693,138.76,5780.0,4.438,0.0,0.972,1.0,1.4355
0.0,1.070272827,4.2844,9886.5,1.269,284.0,0.402965,28.73,4625.0,4.65,-0.1,0.716,0.653,3.486
0.0,0.977170246,3.4842,151.1,0.646,94.5,0.011819,5.08,5596.0,4.263,-0.06,1.294,1.148,0.429535
0.0,1.135930136,4.5036,27247.4,1.282,551.7,0.49963,52.05,6247.0,4.489,-0.34,1.022,0.954,1.657
0.0,1.801863222,7.2492,262582.0,0.681,463.4,0.572771,145.36,7479.0,3.919,-0.3,1.634,2.324,0.1834
0.0,54.77145968,37.1871,7224.8,0.637,751.1,0.081293,34.32,5145.0,3.466,0.02,1.594,3.866,0.03885
0.0,1.674690886,2.0179,527.4,1.212,118.6,0.235701,29.78,6397.0,4.331,-0.26,1.042,1.157,0.9472
