kepid,koi_disposition,koi_period,koi_duration,koi_depth,koi_impact,koi_model_snr,koi_num_transits,koi_ror,koi_prad,st_teff,st_logg,st_met,st_mass,st_radius,st_dens,teff_err1,teff_err2,logg_err1,logg_err2,feh_err1,feh_err2,mass_err1,mass_err2,radius_err1,radius_err2
5287983,FALSE POSITIVE,2.507089906,2.0067,1339.2,1.255,64.9,408.0,0.295115,30.26,5926.0,4.506,-0.04,1.03,0.939,1.752,182.0,-223.0,0.054,-0.232,0.22,-0.28,0.1375,-0.13375,0.39,-0.099
5358241,CONFIRMED,18.64932728,4.4056,893.6,0.08,46.1,71.0,0.027096,3.12,6079.0,4.494,-0.2,1.0189,0.967,1.4815,131.0,-131.0,0.066,-0.194,0.15,-0.15,0.0989,-0.09645,0.364,-0.088
10875245,CONFIRMED,4.90144976,4.1654,140.7,0.529,50.6,193.0,0.011136,1.7,5851.0,4.192,0.26,1.1273,1.402,0.5749,69.0,-75.0,0.02,-0.019,0.1,-0.1,0.0802,-0.059,0.063,-0.047
5358241,CONFIRMED,9.75192101,4.793,418.0,0.949,28.5,132.0,0.024042,2.76,6079.0,4.494,-0.2,1.0189,0.967,1.4815,131.0,-131.0,0.066,-0.194,0.15,-0.15,0.0989,-0.09645,0.364,-0.088
5358241,CONFIRMED,38.5576546,5.794,993.0,0.911,39.7,37.0,0.03498,4.02,6079.0,4.494,-0.2,1.0189,0.967,1.4815,131.0,-131.0,0.066,-0.194,0.15,-0.15,0.0989,-0.09645,0.364,-0.088
5358624,CONFIRMED,3.525632539,2.59959,22335.0,0.12,1996.7,382.0,0.13372,11.58,5071.0,4.58,0.08,0.8579,0.788,2.448,82.0,-82.0,0.024,-0.064,0.15,-0.15,0.0433,-0.065,0.062,-0.033
4544670,CANDIDATE,34.84398644,2.9315,4523.6,0.934,76.8,40.0,0.080046,7.61,5509.0,4.482,-0.16,0.84,0.871,1.79,166.0,-141.0,0.081,-0.26,0.3,-0.26,0.1147499999999999,-0.072,0.354,-0.105
4664847,CONFIRMED,7.748094239,3.5957,2472.1,0.517,113.2,133.0,0.046615,5.52,5918.0,4.439,0.32,1.1635,1.079,1.2935,169.0,-208.0,0.052,-0.229,0.1,-0.3,0.1785,-0.15,0.419,-0.111
4725681,CONFIRMED,23.96793669,3.827,1182.3,0.416,27.5,43.0,0.03141,1.8,3750.0,4.728,0.08,0.538,0.524,5.235,75.0,-83.0,0.042,-0.025,0.14,-0.14,0.036,-0.039,0.03,-0.044
4725681,CONFIRMED,8.29561738,1.3421,824.3,0.888,17.9,119.0,0.03178,1.82,3750.0,4.728,0.08,0.538,0.524,5.235,75.0,-83.0,0.042,-0.025,0.14,-0.14,0.036,-0.039,0.03,-0.044
4913852,CONFIRMED,8.11437482,2.2736,1558.0,0.573,56.4,167.0,0.037204,2.1,3692.0,4.753,0.21,0.5465,0.517,5.629,73.0,-83.0,0.032,-0.039,0.15,-0.15,0.0284999999999999,-0.044,0.035,-0.039
4932348,FALSE POSITIVE,38.036729482,4.34617,82871.6,0.501,1300.0,26.0,0.27018,27.5,5575.0,4.521,0.36,1.051,0.932,1.828,149.0,-168.0,0.038,-0.152,0.08,-0.3,0.0803,-0.1305,0.179,-0.077
4936180,CANDIDATE,4.64090031,35.512,2450.6,1.28,296.9,227.0,0.333559,30.09,6463.0,4.5,-1.66,0.786,0.826,1.962,194.0,-180.0,0.087,-0.174,0.3,-0.2,0.0635,-0.044,0.346,-0.086
11913073,FALSE POSITIVE,3.747838198,5.0642,616.0,1.121,138.2,358.0,0.151387,13.65,5514.0,4.569,-0.04,0.926,0.826,2.312,149.0,-139.0,0.029,-0.162,0.26,-0.26,0.075,-0.0985,0.238,-0.063
10875245,CONFIRMED,14.74914825,6.0995,430.2,0.173,107.4,72.0,0.018864,2.89,5851.0,4.192,0.26,1.1273,1.402,0.5749,69.0,-75.0,0.02,-0.019,0.1,-0.1,0.0802,-0.059,0.063,-0.047
5021899,CONFIRMED,21.81295996,4.3791,1175.4,0.053,37.8,45.0,0.030952,3.38,5601.0,4.41,0.08,0.934,0.999,1.318,166.0,-153.0,0.116,-0.25,0.22,-0.24,0.10805,-0.0785,0.374,-0.145
5077629,FALSE POSITIVE,7.91936937,3.3148,15148.1,0.733,389.0,132.0,0.121984,10.34,5690.0,4.584,-0.4,0.8492,0.778,2.551,154.0,-143.0,0.04,-0.213,0.3,-0.26,0.0958,-0.0844999999999999,0.347,-0.065
5115978,CANDIDATE,1.028436523,1.8606,8098.0,1.5734,89.6,,0.673134,72.77,6262.0,4.428,-0.2,1.076,1.061,1.0898,119.0,-119.0,0.08,-0.183,0.15,-0.15,0.1035,-0.0985,0.377,-0.144
5164255,CONFIRMED,15.37562369,3.3169,15337.0,0.692,166.0,50.0,0.12103,11.01,4985.0,4.549,-0.2,0.7435,0.744,2.2575000000000003,80.0,-80.0,0.068,-0.21,0.15,-0.15,0.096,-0.04185,0.157,-0.073
5252423,CONFIRMED,8.10363271,3.161,887.9,0.047,39.3,131.0,0.026361,2.11,4861.0,4.574,-0.08,0.733,0.732,2.636,131.0,-128.0,0.043,-0.041,0.3,-0.28,0.0824999999999999,-0.061,0.062,-0.063
5252423,CONFIRMED,4.71510843,2.506,417.5,0.258,21.3,208.0,0.018268,1.46,4861.0,4.574,-0.08,0.733,0.732,2.636,131.0,-128.0,0.043,-0.041,0.3,-0.28,0.0824999999999999,-0.061,0.062,-0.063
5272878,CONFIRMED,6.365839713,2.9721,780.7,0.524,70.8,216.0,0.026275,2.44,5776.0,4.553,-0.18,0.94,0.851,2.1545,155.0,-155.0,0.042,-0.171,0.26,-0.28,0.09405,-0.107,0.264,-0.071
5283542,FALSE POSITIVE,5.97581754,3.065,962.4,0.941,50.3,181.0,0.035468,3.86,6108.0,4.471,-0.08,1.072,0.997,1.525,165.0,-214.0,0.054,-0.216,0.22,-0.3,0.17735,-0.144,0.425,-0.114
5649215,FALSE POSITIVE,2.446737317,4.7211,1177.9,1.241,110.2,552.0,0.278526,26.25,5751.0,4.552,-0.14,0.9521,0.854,2.119,154.0,-158.0,0.035,-0.195,0.26,-0.26,0.099,-0.1125,0.3,-0.081
5651104,CONFIRMED,3.04033046,1.8411,10858.8,0.736,568.2,440.0,0.104023,8.99,5035.0,4.519,-0.06,0.754,0.791,2.144,151.0,-130.0,0.084,-0.223,0.3,-0.26,0.12045,-0.0574,0.361,-0.087
5792202,CONFIRMED,15.33528675,3.897,3081.4,0.773,86.6,85.0,0.056,5.0,5325.0,4.581,0.21,0.95345,0.817,2.2715,107.0,-105.0,0.014,-0.085,0.08,-0.15,0.02865,-0.0605,0.08,-0.033
10875245,CONFIRMED,7.95825328,4.377,50.0,0.706,14.7,109.0,0.006915,1.06,5851.0,4.192,0.26,1.1273,1.402,0.5749,69.0,-75.0,0.02,-0.019,0.1,-0.1,0.0802,-0.059,0.063,-0.047
5792202,CONFIRMED,31.33046135,5.176,5073.8,0.798,117.2,46.0,0.072904,6.5,5325.0,4.581,0.21,0.95345,0.817,2.2715,107.0,-105.0,0.014,-0.085,0.08,-0.15,0.02865,-0.0605,0.08,-0.033
5370302,FALSE POSITIVE,3.9043425,3.831,16228.4,0.709,323.4,275.0,0.125229,12.28,5810.0,4.526,-0.06,0.989,0.898,1.92,157.0,-173.0,0.05,-0.273,0.24,-0.28,0.11505,-0.116,0.375,-0.087
5372966,FALSE POSITIVE,9.286358079,3.49949,44791.4,0.377,1671.1,117.0,0.19639,17.61,5670.0,4.523,-0.4,0.82,0.821,2.087,169.0,-150.0,0.066,-0.216,0.3,-0.26,0.11145,-0.0691,0.347,-0.087
5376067,FALSE POSITIVE,3.951405455,2.1862,2453.9,1.276,117.2,272.0,0.331342,31.44,6046.0,4.539,-0.38,0.953,0.869,2.043,170.0,-182.0,0.048,-0.211,0.28,-0.28,0.1041,-0.1164999999999999,0.346,-0.082
5436502,CONFIRMED,23.65369415,8.2183,3341.8,0.008,266.3,57.0,0.05219,7.89,5739.0,4.191,0.3,1.083,1.384,0.5757,114.0,-104.0,0.162,-0.135,0.1,-0.15,0.121,-0.0809999999999999,0.318,-0.266
5436502,CONFIRMED,13.23352214,6.7372,504.6,0.014,49.1,97.0,0.020278,3.06,5739.0,4.191,0.3,1.083,1.384,0.5757,114.0,-104.0,0.162,-0.135,0.1,-0.15,0.121,-0.0809999999999999,0.318,-0.266
5436502,CONFIRMED,6.15560285,4.9843,285.0,0.235,35.1,203.0,0.015336,2.32,5739.0,4.191,0.3,1.083,1.384,0.5757,114.0,-104.0,0.162,-0.135,0.1,-0.15,0.121,-0.0809999999999999,0.318,-0.266
5436502,CONFIRMED,2.090811305,3.388,115.9,0.746,19.9,527.0,0.010686,1.62,5739.0,4.191,0.3,1.083,1.384,0.5757,114.0,-104.0,0.162,-0.135,0.1,-0.15,0.121,-0.0809999999999999,0.318,-0.266
10875245,CONFIRMED,3.180027898,3.5797,120.3,0.196,50.4,323.0,0.009989,1.53,5851.0,4.192,0.26,1.1273,1.402,0.5749,69.0,-75.0,0.02,-0.019,0.1,-0.1,0.0802,-0.059,0.063,-0.047
5436502,CONFIRMED,50.4467417,7.159,370.3,0.379,19.4,22.0,0.01767,2.67,5739.0,4.191,0.3,1.083,1.384,0.5757,114.0,-104.0,0.162,-0.135,0.1,-0.15,0.121,-0.0809999999999999,0.318,-0.266
5456651,CONFIRMED,11.76307164,2.9076,1037.3,0.048,48.9,88.0,0.028519,2.35,4959.0,4.603,0.16,0.8405,0.756,2.768,99.0,-98.5,0.013,-0.06,0.15,-0.15,0.029,-0.06,0.054,-0.027
5456651,CONFIRMED,56.2279271,3.57,862.7,0.7,20.9,18.0,0.028683,2.37,4959.0,4.603,0.16,0.8405,0.756,2.768,99.0,-98.5,0.013,-0.06,0.15,-0.15,0.029,-0.06,0.054,-0.027
5481416,FALSE POSITIVE,2.384052875,3.0918,1268.1,1.178,50.5,549.0,0.222925,17.06,4794.0,4.58,-0.22,0.683,0.701,2.789,130.0,-132.0,0.054,-0.032,0.3,-0.28,0.0895,-0.053,0.054,-0.066
5531576,CONFIRMED,7.953547,2.6312,875.4,0.3,38.4,166.0,0.026448,2.25,4924.0,4.586,0.1,0.7935,0.766,2.425,84.0,-85.0,0.028,-0.026,0.15,-0.15,0.0535,-0.052,0.023,-0.049
5531576,CONFIRMED,4.14451656,2.3421,391.8,0.004,22.8,316.0,0.017441,1.48,4924.0,4.586,0.1,0.7935,0.766,2.425,84.0,-85.0,0.028,-0.026,0.15,-0.15,0.0535,-0.052,0.023,-0.049
5534814,FALSE POSITIVE,4.859386384,2.2757,6044.3,1.259,269.7,273.0,0.355227,38.33,6061.0,4.47,-0.1,1.044,0.983,1.538,164.0,-205.0,0.056,-0.224,0.22,-0.3,0.1609,-0.14,0.423,-0.11
6291653,CONFIRMED,10.526294577,2.5211,9768.0,0.644,482.3,129.0,0.095143,8.24,5386.0,4.553,-0.2,0.82,0.793,2.314,159.0,-143.0,0.056,-0.216,0.3,-0.26,0.10475,-0.077,0.286,-0.077
6392727,CONFIRMED,4.583520948,2.7055,3812.1,0.045,99.5,297.0,0.056287,5.39,5815.0,4.54,-0.12,0.973,0.877,2.032,157.0,-174.0,0.038,-0.266,0.26,-0.28,0.1079,-0.1196,0.382,-0.087
6422070,CONFIRMED,3.76181843,3.5176,510.6,0.926,35.9,273.0,0.025656,2.66,5653.0,4.472,0.1,0.974,0.949,1.607,154.0,-157.0,0.062,-0.276,0.2,-0.26,0.1058,-0.10105,0.376,-0.093
6428700,CONFIRMED,8.20396958,2.9667,1024.4,0.823,54.4,162.0,0.033372,3.01,5015.0,4.499,0.1,0.785,0.826,1.96,149.0,-128.0,0.09,-0.338,0.25,-0.26,0.09335,-0.056,0.399,-0.083
6428700,CONFIRMED,14.49645186,4.016,647.5,0.97,25.7,89.0,0.033377,3.01,5015.0,4.499,0.1,0.785,0.826,1.96,149.0,-128.0,0.09,-0.338,0.25,-0.26,0.09335,-0.056,0.399,-0.083
5792202,CONFIRMED,6.54626149,2.75,655.9,0.644,24.8,200.0,0.024555,2.19,5325.0,4.581,0.21,0.95345,0.817,2.2715,107.0,-105.0,0.014,-0.085,0.08,-0.15,0.02865,-0.0605,0.08,-0.033
5794379,CONFIRMED,12.71809866,3.0957,1149.4,0.427,52.7,107.0,0.030871,2.31,4702.0,4.592,-0.22,0.67,0.686,2.926,128.0,-128.0,0.055,-0.027,0.3,-0.3,0.0815,-0.052,0.049,-0.067
5794379,CONFIRMED,36.06588163,4.3246,1563.8,0.26,51.7,38.0,0.035281,2.64,4702.0,4.592,-0.22,0.67,0.686,2.926,128.0,-128.0,0.055,-0.027,0.3,-0.3,0.0815,-0.052,0.049,-0.067
5881688,CONFIRMED,4.190425659,2.8589,2877.4,0.458,240.6,318.0,0.050076,6.21,6067.0,4.392,0.2,1.1626500000000002,1.135,1.0392,158.0,-227.0,0.096,-0.224,0.16,-0.3,0.2035,-0.159,0.454,-0.174
6022556,CONFIRMED,3.709870784,3.0694,2020.3,0.023,116.1,279.0,0.040686,4.35,5576.0,4.556,0.02,0.95655,0.852,1.8695,96.0,-96.0,0.04,-0.155,0.15,-0.15,0.0615,-0.07985,0.227,-0.064
6032497,CONFIRMED,16.3297527,6.271,1187.5,0.791,74.6,85.0,0.034822,3.75,5870.0,4.444,-0.06,0.988,0.983,1.4545,158.0,-180.0,0.084,-0.221,0.24,-0.28,0.1319,-0.11315,0.392,-0.125
6061119,CONFIRMED,27.807566216,4.21587,25391.1,0.782,748.1,50.0,0.161479,13.84,5864.0,4.575,-0.52,0.8617,0.791,2.4805,176.0,-162.0,0.044,-0.196,0.3,-0.26,0.0958,-0.088,0.331,-0.069
6191521,CONFIRMED,80.8723469,11.195,3604.6,0.527,160.9,17.0,0.056129,7.59,5665.0,4.549,-0.2,0.85565,0.861,1.57615,90.0,-90.0,0.18,-0.209,0.15,-0.1,0.088,-0.0514,0.328,-0.237
6267425,FALSE POSITIVE,3.166465862,2.9381,4357.2,1.266,122.1,320.0,0.348902,26.82,4968.0,4.575,-0.36,0.68,0.704,2.744,151.0,-133.0,0.072,-0.288,0.35,-0.28,0.1104,-0.04495,0.128,-0.072
3531558,CONFIRMED,24.99324319,5.9409,269.6,0.686,62.0,53.0,0.015956,2.29,5747.0,4.182,0.0,0.9918,1.317,0.5867,85.0,-77.0,0.018,-0.016,0.101,-0.101,0.0762,-0.0625,0.064,-0.048
6276477,CONFIRMED,10.35533116,3.1775,750.6,0.029,49.2,127.0,0.024674,2.47,5501.0,4.462,0.02,0.891,0.918,1.622,164.0,-138.0,0.084,-0.25,0.24,-0.24,0.0995,-0.07465,0.344,-0.117
6863998,CONFIRMED,16.08518937,3.984,1442.4,0.867,62.6,82.0,0.040767,3.68,5239.0,4.523,0.0,0.83,0.826,2.076,174.0,-147.0,0.06,-0.194,0.25,-0.26,0.0945,-0.07045,0.246,-0.081
6867155,CANDIDATE,235.9986399,8.2284,20714.6,0.778,271.8,6.0,0.14756,10.59,4245.0,4.628,0.1,0.6655,0.654,3.3265,85.0,-85.0,0.03,-0.018,0.15,-0.15,0.031,-0.0315,0.022,-0.032
6948054,CONFIRMED,7.49018305,2.7297,1123.6,0.02,53.0,178.0,0.029843,2.56,5103.0,4.562,0.04,0.8225,0.787,2.381,101.0,-101.0,0.032,-0.058,0.15,-0.15,0.0419999999999999,-0.047,0.059,-0.039
6948054,CONFIRMED,36.2761238,4.7865,1572.6,0.035,45.5,39.0,0.035273,3.03,5103.0,4.562,0.04,0.8225,0.787,2.381,101.0,-101.0,0.032,-0.058,0.15,-0.15,0.0419999999999999,-0.047,0.059,-0.039
6948054,CONFIRMED,17.46087931,2.2641,812.4,0.594,22.6,69.0,0.026969,2.32,5103.0,4.562,0.04,0.8225,0.787,2.381,101.0,-101.0,0.032,-0.058,0.15,-0.15,0.0419999999999999,-0.047,0.059,-0.039
6435936,CONFIRMED,56.0560754,4.685,1626.0,0.018,27.4,24.0,0.036134,1.94,3593.0,4.757,0.2,0.503,0.491,5.985,71.0,-86.0,0.054,-0.027,0.14,-0.14,0.036,-0.054,0.03,-0.055
6522242,CONFIRMED,41.408316686,5.0264,22838.9,0.377,907.8,33.0,0.139516,11.38,5522.0,4.586,-0.46,0.786,0.747,2.653,165.0,-146.0,0.048,-0.214,0.3,-0.28,0.10475,-0.069,0.287,-0.068
6526710,CANDIDATE,39.74893077,7.3051,15178.9,0.881,561.1,34.0,0.134949,14.21,6122.0,4.487,-0.18,1.041,0.964,1.635,164.0,-199.0,0.052,-0.237,0.25,-0.3,0.15,-0.133,0.378,-0.101
6587280,CONFIRMED,5.715425977,2.5242,908.1,0.348,59.4,181.0,0.027348,2.47,5228.0,4.585,0.21,0.92405,0.811,2.376,157.0,-143.0,0.028,-0.182,0.19,-0.23,0.051,-0.0885,0.208,-0.057
9471974,CONFIRMED,49.18394185,11.3364,1646.2,0.035,355.7,29.0,0.036501,8.2,5634.0,3.907,0.31,1.3118500000000002,2.057,0.1948,92.0,-92.0,0.04,-0.036,0.1,-0.109,0.0854999999999999,-0.078,0.125,-0.138
6587280,CONFIRMED,20.0261412,1.611,421.2,0.957,10.7,54.0,0.025305,2.28,5228.0,4.585,0.21,0.92405,0.811,2.376,157.0,-143.0,0.028,-0.182,0.19,-0.23,0.051,-0.0885,0.208,-0.057
6599919,CANDIDATE,13.61014819,2.594,5732.9,1.081,184.1,101.0,0.192842,19.02,5697.0,4.46,-0.26,0.857,0.903,1.64,154.0,-146.0,0.098,-0.225,0.3,-0.24,0.12035,-0.0691,0.366,-0.108
6675056,FALSE POSITIVE,10.44331991,2.743,1159.8,0.23,51.7,127.0,0.030416,2.66,4947.0,4.516,0.08,0.769,0.802,2.099,148.0,-122.0,0.064,-0.056,0.25,-0.26,0.1048,-0.056,0.059,-0.07
6685526,CONFIRMED,2.237489571,1.8119,315.8,0.128,30.7,595.0,0.015942,1.41,5228.0,4.6,-0.14,0.8437,0.755,2.72,84.0,-84.0,0.027,-0.136,0.15,-0.15,0.0584999999999999,-0.0819999999999999,0.168,-0.056
6756669,FALSE POSITIVE,5.851520671,3.11058,33003.6,0.211,1630.4,178.0,0.166109,14.62,5532.0,4.53,-0.34,0.804,0.806,2.161,167.0,-143.0,0.07,-0.216,0.3,-0.26,0.11145,-0.07,0.321,-0.087
6784235,CONFIRMED,3.167893418,2.1814,781.2,0.026,64.8,430.0,0.025513,2.62,5895.0,4.503,-0.02,1.026,0.94,1.741,162.0,-184.0,0.05,-0.2,0.22,-0.3,0.12285,-0.13405,0.338,-0.094
6849310,CONFIRMED,4.311780262,2.7251,1154.0,0.196,86.1,299.0,0.030716,3.11,5545.0,4.574,-0.2,0.9045,0.805,2.045,93.0,-93.0,0.04,-0.217,0.15,-0.15,0.0699,-0.0749499999999999,0.288,-0.063
6849310,CONFIRMED,20.0504494,4.556,840.9,0.383,37.8,64.0,0.026569,2.69,5545.0,4.574,-0.2,0.9045,0.805,2.045,93.0,-93.0,0.04,-0.217,0.15,-0.15,0.0699,-0.0749499999999999,0.288,-0.063
6849310,CONFIRMED,9.76734503,1.6585,569.1,0.9,21.1,122.0,0.026407,2.67,5545.0,4.574,-0.2,0.9045,0.805,2.045,93.0,-93.0,0.04,-0.217,0.15,-0.15,0.0699,-0.0749499999999999,0.288,-0.063
6862328,CANDIDATE,119.0207044,8.1405,7430.5,0.076,223.5,11.0,0.077431,8.98,5777.0,4.544,-0.12,0.935,0.871,1.5625,94.0,-94.0,0.144,-0.189,0.15,-0.15,0.0823,-0.0735,0.302,-0.152
9471974,CONFIRMED,190.3200468,15.284,1141.7,0.812,139.3,7.0,0.034654,7.78,5634.0,3.907,0.31,1.3118500000000002,2.057,0.1948,92.0,-92.0,0.04,-0.036,0.1,-0.109,0.0854999999999999,-0.078,0.125,-0.138
6862603,FALSE POSITIVE,2.861159894,1.8832,1014.3,0.965,58.3,454.0,0.039171,4.37,6126.0,4.458,-0.04,1.09,1.021,1.442,157.0,-213.0,0.052,-0.213,0.2,-0.3,0.17575,-0.1445,0.435,-0.108
7366258,CONFIRMED,26.44439337,3.9783,1843.5,0.03,88.0,53.0,0.038511,3.91,5427.0,4.463,0.16,0.915,0.929,1.608,108.0,-108.0,0.064,-0.13,0.15,-0.15,0.051,-0.051,0.154,-0.069
7366258,CONFIRMED,51.53997972,6.3994,3644.3,0.183,155.5,28.0,0.05435,5.51,5427.0,4.463,0.16,0.915,0.929,1.608,108.0,-108.0,0.064,-0.13,0.15,-0.15,0.051,-0.051,0.154,-0.069
7366258,CONFIRMED,5.902245782,2.9003,702.3,0.209,59.3,220.0,0.023909,2.43,5427.0,4.463,0.16,0.915,0.929,1.608,108.0,-108.0,0.064,-0.13,0.15,-0.15,0.051,-0.051,0.154,-0.069
7366258,CONFIRMED,2.382951591,1.8876,391.6,0.479,41.4,515.0,0.018369,1.86,5427.0,4.463,0.16,0.915,0.929,1.608,108.0,-108.0,0.064,-0.13,0.15,-0.15,0.051,-0.051,0.154,-0.069
7373451,CONFIRMED,21.02250608,4.1072,1772.5,0.036,62.4,67.0,0.037466,3.07,5067.0,4.585,-0.08,0.787,0.75,2.633,102.0,-102.0,0.024,-0.051,0.15,-0.15,0.0445,-0.044,0.056,-0.033
6948054,CONFIRMED,3.219814777,2.0642,488.2,0.06,30.5,391.0,0.019702,1.69,5103.0,4.562,0.04,0.8225,0.787,2.381,101.0,-101.0,0.032,-0.058,0.15,-0.15,0.0419999999999999,-0.047,0.059,-0.039
6949607,CONFIRMED,5.912273234,2.3254,961.4,0.17,62.8,227.0,0.027826,1.73,4072.0,4.696,-0.18,0.588,0.57,4.452,73.0,-81.0,0.023,-0.028,0.15,-0.15,0.0305,-0.0385,0.029,-0.032
6949607,CONFIRMED,8.98581901,2.8606,881.3,0.008,51.8,145.0,0.026527,1.65,4072.0,4.696,-0.18,0.588,0.57,4.452,73.0,-81.0,0.023,-0.028,0.15,-0.15,0.0305,-0.0385,0.029,-0.032
7031517,CANDIDATE,12.940668656,2.4845,42450.0,0.897,307.5,100.0,0.259639,22.94,5875.0,4.572,-0.42,0.885,0.809,2.403,140.0,-143.0,0.036,-0.15,0.3,-0.28,0.096,-0.093,0.243,-0.069
11869052,FALSE POSITIVE,20.5452375,2.517,218.5,0.95,18.5,67.0,0.017424,2.41,5667.0,4.223,0.0,0.9345,1.231,0.6781,272.0,-229.0,0.241,-0.258,0.24,-0.25,0.16235,-0.08355,0.568,-0.328
7109675,CONFIRMED,33.60123371,4.4056,7425.9,0.67,247.9,39.0,0.083298,8.46,5149.0,4.447,0.42,0.882,0.93,1.546,107.0,-82.0,0.054,-0.037,0.05,-0.14,0.0385,-0.02985,0.048,-0.055
7109675,CONFIRMED,6.76652928,2.9004,450.7,0.429,29.2,194.0,0.019382,1.97,5149.0,4.447,0.42,0.882,0.93,1.546,107.0,-82.0,0.054,-0.037,0.05,-0.14,0.0385,-0.02985,0.048,-0.055
7118364,CONFIRMED,4.347288783,2.1024,451.6,0.025,39.7,307.0,0.019273,2.36,5714.0,4.562,-0.2,0.9071,0.847,1.829,83.0,-83.0,0.11,-0.2,0.15,-0.15,0.08745,-0.0655,0.276,-0.138
7134976,CONFIRMED,4.601811819,2.2607,755.9,0.567,60.8,295.0,0.02579,2.35,5122.0,4.555,0.14,0.8405,0.811,2.135,82.0,-82.0,0.08,-0.16,0.15,-0.15,0.061,-0.05345,0.197,-0.064
7134976,CONFIRMED,11.18719905,3.252,353.6,0.387,21.9,117.0,0.017042,1.55,5122.0,4.555,0.14,0.8405,0.811,2.135,82.0,-82.0,0.08,-0.16,0.15,-0.15,0.061,-0.05345,0.197,-0.064
7135852,CONFIRMED,4.220965778,3.0854,2260.0,0.705,157.8,321.0,0.046401,2.62,3861.0,4.746,-0.06,0.547,0.52,5.521000000000001,481.0,-58.0,0.105,-0.094,0.13,-0.13,0.107,-0.107,0.09,-0.09
7270230,FALSE POSITIVE,6.998099523,2.0488,20285.0,7.361,192.3,192.0,6.502574,588.66,5613.0,4.566,-0.14,0.9171,0.827,2.278,152.0,-145.0,0.038,-0.211,0.28,-0.26,0.0865,-0.1022,0.289,-0.065
7287995,CONFIRMED,5.95489993,2.3892,1410.7,0.327,87.2,226.0,0.033728,2.33,4261.0,4.641,-0.06,0.64,0.633,3.551,85.0,-85.0,0.027,-0.02,0.12,-0.12,0.035,-0.0295,0.026,-0.029
7287995,CONFIRMED,12.03987488,2.7363,1250.6,0.286,57.6,106.0,0.031605,2.18,4261.0,4.641,-0.06,0.64,0.633,3.551,85.0,-85.0,0.027,-0.02,0.12,-0.12,0.035,-0.0295,0.026,-0.029
7287995,CONFIRMED,20.83762895,2.3734,439.0,0.706,14.9,67.0,0.020532,1.42,4261.0,4.641,-0.06,0.64,0.633,3.551,85.0,-85.0,0.027,-0.02,0.12,-0.12,0.035,-0.0295,0.026,-0.029
3247396,FALSE POSITIVE,8.8111022,5.0683,401.1,1.223,76.8,125.0,0.242511,63.66,6200.0,3.8,-0.12,1.333,2.404,0.1351,125.0,-106.0,0.181,-0.08,0.15,-0.14,0.167,-0.18,0.339,-0.549
7303253,CONFIRMED,23.58917143,5.073,1200.7,0.926,53.3,56.0,0.040151,3.16,4919.0,4.566,-0.24,0.697,0.721,2.622,146.0,-125.0,0.072,-0.49,0.3,-0.26,0.1574499999999999,-0.0534,0.929,-0.075
5094751,CONFIRMED,6.481633073,3.784,298.5,0.833,125.6,214.0,0.017836,2.54,5952.0,4.213,-0.08,1.024,1.302,0.64225,75.0,-75.0,0.033,-0.027,0.1,-0.1,0.061,-0.056,0.058,-0.058
7678434,CONFIRMED,10.37168928,3.035,1254.9,0.537,64.5,128.0,0.033023,3.2,5165.0,4.598,-0.12,0.828,0.751,2.3565,81.0,-84.0,0.077,-0.126,0.15,-0.15,0.0705,-0.06145,0.155,-0.063
7678434,CONFIRMED,3.96996298,1.1757,299.2,0.836,15.0,320.0,0.018305,1.78,5165.0,4.598,-0.12,0.828,0.751,2.3565,81.0,-84.0,0.077,-0.126,0.15,-0.15,0.0705,-0.06145,0.155,-0.063
7685981,CONFIRMED,4.40841331,5.012,549.4,0.899,45.1,279.0,0.025379,2.66,6007.0,4.457,-0.24,0.968,0.961,1.534,166.0,-189.0,0.081,-0.221,0.28,-0.3,0.1276,-0.1175,0.37,-0.122
7708215,FALSE POSITIVE,7.9426176,6.703,1590.7,0.942,60.4,172.0,0.046289,4.68,5811.0,4.521,0.07,1.036,0.926,1.839,157.0,-185.0,0.039,-0.237,0.19,-0.29,0.1348,-0.13375,0.404,-0.096
7373451,CONFIRMED,226.8904775,7.558,3136.4,0.731,46.8,7.0,0.055361,4.53,5067.0,4.585,-0.08,0.787,0.75,2.633,102.0,-102.0,0.024,-0.051,0.15,-0.15,0.0445,-0.044,0.056,-0.033
7377033,FALSE POSITIVE,1.956811408,2.1958,24905.0,1.091,125.4,685.0,0.327759,21.58,5209.0,4.657,-1.24,0.602,0.603,3.857,166.0,-155.0,0.063,-0.038,0.3,-0.3,0.0461,-0.0195,0.043,-0.041
7380537,CANDIDATE,2.688899233,2.11275,37491.6,0.001,1011.6,499.0,0.172543,12.04,4820.0,4.667,-0.38,0.70035,0.643,3.746,130.0,-127.0,0.027,-0.063,0.32,-0.3,0.061,-0.0735,0.072,-0.042
7434875,CONFIRMED,9.439459486,2.8979,3036.1,0.049,175.2,144.0,0.048953,4.16,5094.0,4.597,0.21,0.88765,0.779,2.5875,152.0,-134.0,0.025,-0.102,0.19,-0.29,0.043,-0.093,0.106,-0.053
8349582,CONFIRMED,11.523067458,3.8757,507.3,0.0,142.0,116.0,0.020288,3.13,5699.0,4.171,0.3,1.0685,1.411,0.53415,74.0,-74.0,0.033,-0.03,0.101,-0.101,0.0955,-0.0663,0.091,-0.073
